Name,Ticker,Sub-Industry,Industry,sales_2022,sales_2023,sales_2024,expenses_2022,expenses_2023,expenses_2024,other_income_2022,other_income_2023,other_income_2024,interest_2022,interest_2023,interest_2024,depreciation_2022,depreciation_2023,depreciation_2024,tax%_2022,tax%_2023,tax%_2024,div_payout%_2022,div_payout%_2023,div_payout%_2024,equity_capital_2022,equity_capital_2023,equity_capital_2024,reserves_2022,reserves_2023,reserves_2024,borrowings_2022,borrowings_2023,borrowings_2024,CL_2022,CL_2023,CL_2024,fixed_assets_2022,fixed_assets_2023,fixed_assets_2024,cwip_2022,cwip_2023,cwip_2024,investments_2022,investments_2023,investments_2024,other_assets_2022,other_assets_2023,other_assets_2024,cfo_2022,cfo_2023,cfo_2024,cfi_2022,cfi_2023,cfi_2024,cff_2022,cff_2023,cff_2024,MCap,Price,P/E,PromoterHold,About,MCap_category,EBIT_2024,EBIT_2023,EBIT_2022,operating_margin_24,operating_margin_23,operating_margin_22,avg_operating_margin,shares_outstanding,P/R,cash,CA_2024,CA_2023,CA_2022,Change_WC_24-23,Change_WC_23-22,Reinv_rate_24,Reinv_rate_23,Equity_2024,Equity_2023,Equity_2022,invested_capital_2024,invested_capital_2023,invested_capital_2022,ROC_2024,ROC_2023,ROC_2022,ROE,sales_to_capital_24-23,sales_to_capital_23-22,debt%_2024,debt%_2023,debt%_2022,avg_interest_coverage_ratio,DE,debt_ratio,EV,EV2EBITDA,EV2invested_capital,price2sales,EV2sales,sales_CAGR,Kd,Beta,Ke,WACC,asset_turnover,capex/revenue
Media Matrix Worldwide Limited (BSE:512267),BSE:512267,Entertainment,Communication Services,586.0,947.0,1416.0,576.0,933.0,1398.0,7.0,2.0,4.0,4.0,7.0,9.0,2,2,1.0,46%,49%,23%,0%,0%,0%,113.0,113.0,113.0,108.0,16.0,153.0,74.0,100.0,115.0,43.0,65.0,108.0,2.0,2.0,4.0,0.0,0.0,0.0,181.0,88.0,223.0,155.0,204.0,262.0,-170.0,-59.0,31.0,106.0,38.0,-56.0,54.0,24.0,17.0,1596.0,14.1,269.0,59.33,Products & Services Its subsidiary nexG Devices Private Limited is engaged in the trading of mobile handsets which distributes white-labeled products from global OEMs with services from telecom operators and offers a wide range of customized solutions to customers. [1],Small,27.0,21.0,14.0,0.019067796610169493,0.022175290390707498,0.023890784982935155,0.021711290661270716,113.19148936170212,1.1271186440677967,41.400000000000006,485.0,292.0,336.0,150.0,-66.0,3.4814814814814814,-1.3333333333333333,266.0,129.0,221.0,381.0,229.0,295.0,0.07,0.09170305676855896,0.04745762711864407,0.07,3.085526315789474,-5.46969696969697,0.30183727034120733,0.4366812227074236,0.25084745762711863,3.0,0.82,0.24,1669.6,59.63,4.38,1.13,1.18,55.0,10.59,1.4,17.664,15.5288031496063,2.895705521472393,0.03954802259887006
Pritish Nandy Communications Ltd (NSEI:PNC),NSEI:PNC,Entertainment,Communication Services,44.980000000000004,18.830000000000002,58.36,44.78,22.28,55.55,0.27,0.55,0.64,0.23,0.12,0.1,0.26,0.33,0.32,13.79%,0.26%,-1.26%,0.00%,0.00%,0.00%,14.47,14.47,14.47,61.43,57.69,60.06,1.36,1.78,1.13,18.98,18.36,23.17,2.32,2.02,1.78,0.0,0.0,0.0,0.0,0.0,0.0,93.92,90.28,97.05,3.4,-2.12,2.09,-2.16,-0.24,2.32,-0.91,0.3,-0.75,57.8,39.9,39.8,54.84,"Streaming The Companyâs filmed content library is now widely streaming across many OTT platforms, including Netflix, Amazon, Disney+ Hotstar, Jio, Sony Liv, Eros, and many other feature films are also available on the satellite platform of the Star TV Network. [1]",Micro,2.9100000000000024,-3.329999999999999,0.4300000000000028,0.04986291980808777,-0.17684545937334034,0.00955980435749228,-0.039140911735920096,1.4486215538847118,0.9904043865661412,18.75,97.05,90.28,93.92,1.9599999999999937,-3.019999999999996,1.4707903780068696,0.9789789789789781,74.53,72.16,75.9,75.66,73.94,77.26,0.04,-0.04503651609413037,0.005565622573129728,0.02,22.9825581395349,7.8765060240963685,0.01493523658472112,0.024073573167433054,0.01760289930106135,29.100000000000023,0.03,0.01,40.18,12.44,0.53,0.99,0.69,14.0,9.21,1.6,21.116,20.938181073222314,0.5905089547708186,-0.039753255654557916
D. B. Corp Limited (NSEI:DBCORP),NSEI:DBCORP,Publishing & Newspapers,Communication Services,1786.0,2167.0,2483.0,1463.0,1806.0,1779.0,17.0,38.0,81.0,18.0,21.0,24.0,110,112,114.0,27%,26%,25%,62%,63%,21%,177.0,178.0,178.0,1705.0,1770.0,2043.0,199.0,213.0,253.0,456.0,418.0,518.0,1154.0,1073.0,1059.0,0.0,1.0,2.0,14.0,66.0,67.0,1369.0,1439.0,1864.0,371.0,243.0,579.0,-224.0,-143.0,-380.0,-155.0,-132.0,-194.0,4592.0,258.0,10.4,72.34,Business Segments,Small,728.0,382.0,341.0,0.2931937172774869,0.1762805722196585,0.19092945128779396,0.22013458026164645,17.7984496124031,1.8493757551349175,311.4666666666667,1933.0,1506.0,1383.0,327.0,161.0,-0.07280219780219781,0.04712041884816754,2221.0,1948.0,1882.0,2474.0,2161.0,2081.0,0.29,0.17677001388246183,0.16386352715040844,0.19,1.0095846645367412,4.7625,0.10226354082457559,0.09856547894493291,0.0956271023546372,30.333333333333332,0.17,0.08,4533.533333333333,5.38,1.83,1.85,1.83,18.0,9.21,1.4,17.664,16.799464025869042,0.829879679144385,0.15304067660088602
HT Media Limited (NSEI:HTMEDIA),NSEI:HTMEDIA,Publishing & Newspapers,Communication Services,1676.0,1862.0,1823.0,1473.0,1848.0,1766.0,176.0,151.0,128.0,55.0,76.0,78.0,135,132,119.0,-52%,30%,-35%,0%,0%,0%,46.0,46.0,46.0,2037.0,1753.0,1668.0,876.0,869.0,890.0,1416.0,1469.0,1498.0,1209.0,1138.0,956.0,20.0,37.0,18.0,2053.0,1836.0,1776.0,1094.0,1126.0,1351.0,14.0,-47.0,-53.0,5.0,249.0,142.0,-32.0,-207.0,-57.0,455.0,19.6,,69.51,"Business Overview: [1] HTML is a 69.5% subsidiary of Hindustan Times Limited, a KK Birla Group Company. Company, along with its subsidiaries and a Joint Venture including Hindustan Media Ventures Limited, are collectively referred to as the HT Group. It is in the business of print media.",Micro,135.0,90.0,258.0,0.07405375754251234,0.04833512352309345,0.15393794749403342,0.09210894285321307,23.21428571428571,0.24958859023587493,238.06666666666666,3145.0,2999.0,3167.0,117.0,-221.0,1.9185185185185185,0.3111111111111111,1714.0,1799.0,2083.0,2604.0,2668.0,2959.0,0.05,0.03373313343328336,0.0871916187901318,0.01,0.609375,-0.6391752577319587,0.34178187403993854,0.325712143928036,0.2960459614734708,1.7307692307692308,0.76,0.22,1106.9333333333334,4.36,0.43,0.25,0.61,4.0,13.18,1.6,21.116,18.40361904761905,0.44452572543282126,-0.07789358200767965
Bharti Airtel Limited (BSE:532454),BSE:532454,Telecom (Wireless),Communication Services,121203.0,140164.0,146554.0,59013.0,67871.0,71691.0,4656.0,1019.0,-3428.0,16616.0,19300.0,22648.0,"33,091","36,432",39538.0,33%,26%,32%,39%,27%,62%,2795.0,2837.0,2877.0,63759.0,74726.0,79142.0,169678.0,226020.0,215592.0,124975.0,140974.0,144408.0,244083.0,277394.0,303303.0,5955.0,49425.0,16904.0,29349.0,32954.0,31602.0,81820.0,84784.0,90210.0,55017.0,65325.0,78898.0,-41478.0,-39232.0,-51089.0,-15203.0,-24470.0,-27778.0,968968.0,1619.0,68.3,53.12,"Segments & Presence [1] Mobile, Broadband, DTH and Bank. The company has operations in India, Africa, Bangladesh and Sri Lanka.",Large,97511.0,91593.0,78806.0,0.665358843839131,0.6534702205987272,0.6501984274316642,0.6563424972898408,598.4978381717109,6.6116789715736175,17120.933333333334,138716.0,167163.0,117124.0,-31881.0,34040.0,-0.8508783624411604,-0.056685554572947716,82019.0,77563.0,66554.0,297611.0,303583.0,236232.0,0.33,0.30170661730070525,0.3335957871922517,0.49,-1.0699933020763563,0.28152514439280785,0.7244087080114646,0.7445080916915637,0.71826848183142,4.30550158954433,4.09,0.49,1167439.0666666667,8.52,3.92,6.61,7.97,10.0,9.61,1.0,14.76,11.029295153740957,0.33155588334438113,0.3486018805355023
Indus Towers Limited (NSEI:INDUSTOWER),NSEI:INDUSTOWER,Telecom. Services,Communication Services,28175.0,28467.0,30091.0,12816.0,18713.0,14044.0,458.0,85.0,1490.0,1603.0,1670.0,1864.0,"5,325","5,324",6060.0,24%,26%,26%,47%,0%,0%,2695.0,2695.0,2695.0,19456.0,18415.0,24344.0,19726.0,19185.0,20531.0,6091.0,6278.0,8298.0,31826.0,32384.0,39300.0,179.0,355.0,422.0,1652.0,276.0,3.0,14311.0,13559.0,16143.0,9121.0,7905.0,11582.0,-2174.0,-1730.0,-7546.0,-5982.0,-7133.0,-3996.0,95576.0,355.0,9.65,50.0,"Business Overview Indus Towers is a provider of tower and related infrastructure sharing services. It is one of the largest telecom tower companies in India based on the number of towers and co-locations operated by the Company. It provides access to its towers, primarily to wireless telecommunication service providers, on a shared basis under long-term contracts. [1]",Large,17911.0,11424.0,16962.0,0.5952278089794291,0.4013067762672568,0.6020230700976043,0.53285255178143,269.22816901408453,3.1762320959755415,2934.2000000000003,16568.0,14190.0,16142.0,358.0,-2139.0,-0.40131762603986376,-0.3386729691876751,27039.0,21110.0,22151.0,47570.0,40295.0,41877.0,0.38,0.283509120238243,0.40504334121355395,0.31,0.22323024054982818,-0.1845764854614412,0.431595543409712,0.4761136617446333,0.4710461589894214,9.608905579399142,1.21,0.37,113172.8,4.72,2.38,3.18,3.76,3.0,9.21,1.0,14.76,12.364644734076098,0.5386088637502685,0.2507726562759629
Alps Industries Limited (NSEI:ALPSINDUS),NSEI:ALPSINDUS,Apparel,Consumer Discretionary,299.0,19.0,6.0,317.0,24.0,3.0,-3.0,2.0,4.0,61.0,55.0,59.0,5,0,0.0,0%,0%,0%,0%,0%,0%,39.0,39.0,39.0,-752.0,-812.0,-869.0,715.0,769.0,828.0,44.0,11.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,42.0,3.0,1.0,-59.0,38.0,42.0,102.0,0.0,0.0,-44.0,-39.0,-42.0,10.6,2.7,,22.21,"Business Overview : [1] AIL manufactures home textile products, including bedding, window dressings, decorative pillows and accents, table linen, and kitchen linen. These products are made from vegetable-dyed fabrics, organic cotton, and recycled cotton fabrics.",Nano,62.0,50.0,43.0,10.333333333333334,2.6315789473684212,0.14381270903010032,4.369574996577286,3.9259259259259256,1.7666666666666666,3.066666666666667,2.0,4.0,43.0,3.0,-6.0,0.04838709677419355,-0.12,-830.0,-773.0,-713.0,-2.0,-4.0,2.0,-31.0,-12.5,21.5,-0.05,-6.5,46.666666666666664,-414.0,-192.25,357.5,1.0508474576271187,-1.5,207.0,835.5333333333333,13.48,-417.77,1.77,139.26,-86.0,18.86,1.8,22.567999999999998,1557.6799999999994,1.5,-0.0
Arvind Limited (BSE:500101),BSE:500101,Apparel,Consumer Discretionary,8023.0,8482.0,7780.0,7180.0,7554.0,6858.0,13.0,100.0,42.0,197.0,192.0,193.0,254,253,266.0,38%,15%,24%,0%,37%,37%,261.0,262.0,262.0,2690.0,3084.0,3281.0,1865.0,1517.0,1448.0,2881.0,2035.0,2254.0,3481.0,3427.0,3421.0,46.0,80.0,117.0,66.0,211.0,167.0,4104.0,3180.0,3539.0,595.0,666.0,696.0,-121.0,-135.0,-277.0,-439.0,-534.0,-419.0,8795.0,336.0,30.4,39.59,"Leading Denim Manufacturer [1] Arvind is a leading manufacturer of denim and woven fabrics, with capacities of 100 million meters per annum (MMPA) and 150 MMPA, respectively, as of March 31, 2023. The company also produces cotton shirting, knits, Khakis, and technical textiles.",Mid,1115.0,1120.0,1040.0,0.14331619537275064,0.13204432916764913,0.12962732145082886,0.13499594866374287,26.175595238095237,1.1304627249357326,721.5333333333333,3823.0,3471.0,4216.0,133.0,101.0,-0.12914798206278028,-0.030357142857142857,3543.0,3346.0,2951.0,4991.0,4863.0,4816.0,0.22,0.2303105079169237,0.2159468438538206,0.17,-5.484375,9.76595744680851,0.2901222199959928,0.3119473575981904,0.38725083056478404,5.77720207253886,0.64,0.2,9521.466666666667,6.89,1.91,1.13,1.22,-2.0,9.709999999999999,1.2,16.212,14.325625325586056,1.0739922694643844,0.03560411311053985
Asian Star Company Limited (BSE:531847),BSE:531847,Apparel,Consumer Discretionary,4425.0,4467.0,3552.0,4289.0,4327.0,3403.0,2.0,-11.0,29.0,9.0,23.0,40.0,14,12,12.0,17%,21%,20%,3%,3%,3%,16.0,16.0,16.0,1297.0,1418.0,1493.0,691.0,628.0,741.0,428.0,446.0,462.0,228.0,218.0,223.0,0.0,1.0,0.0,83.0,64.0,80.0,2122.0,2225.0,2410.0,-176.0,94.0,-66.0,16.0,6.0,-4.0,132.0,-87.0,67.0,1236.0,772.0,16.9,74.66,"Business Overview: [1] [2] [3] a) ASCL procures rough diamonds at group level and processes it into cut and polished diamonds in their manufacturing facility in Surat, Gujarat. The polished diamonds are then sold across the globe b) Company is focused on Cutting and Polishing of Diamonds (CPDs) small size diamonds (less than 1 carat) which are used in studded jewelry. c) Company also manufactures diamond-studded gold and platinum jewelry. d) ASCL is partially integrated across the G&J value chain from procurement of rough diamonds, diamond cutting & polishing to jewelry manufacturing and distribution to retailers all over the world e) Company is also engaged in ownership, operation and maintenance of wind turbines for generation of electricity through wind power in India.",Small,189.0,163.0,145.0,0.05320945945945946,0.036489814192970677,0.0327683615819209,0.04082254507811701,1.6010362694300517,0.34797297297297297,450.4666666666667,2490.0,2290.0,2205.0,184.0,67.0,0.9523809523809523,0.44785276073619634,1509.0,1434.0,1313.0,2250.0,2062.0,2004.0,0.08,0.07904946653734239,0.07235528942115768,0.08,-4.867021276595745,0.7241379310344828,0.3293333333333333,0.30455868089233756,0.344810379241517,4.725,0.71,0.27,1526.5333333333333,7.59,0.68,0.35,0.43,-10.0,9.709999999999999,1.4,17.664,15.044482666666669,1.3092517508293402,0.0011261261261261261
Bang Overseas Limited (BSE:532946),BSE:532946,Apparel,Consumer Discretionary,85.0,119.0,137.0,78.0,113.0,142.0,2.0,2.0,3.0,1.0,1.0,2.0,2,1,1.0,2%,67%,-1%,0%,0%,0%,14.0,14.0,14.0,83.0,84.0,76.0,28.0,33.0,30.0,20.0,34.0,39.0,18.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,146.0,139.0,-14.0,11.0,-13.0,10.0,-16.0,17.0,4.0,4.0,-4.0,84.0,62.0,,52.7,"Brands They have 3 brands in their portfolio: Thomas Scott - Formal shirts, Semi-formal, and Business casual shirts [1] Italian Gold - Sourcing facility of Bang overseas Ltd. It has a tie up with Roberto Ferrari to solely market its premium fabric in India. This gives it the made-in-Italy label [2] Hammersmith - Shirts that are branded into 4 categories: Dress Shirts Luxury, Dress Shirts Exotica, Dress Shirts Classic, and Smart Shirts [3]",Micro,-3.0,7.0,8.0,-0.021897810218978103,0.058823529411764705,0.09411764705882353,0.04368112208387004,1.3548387096774193,0.6131386861313869,27.400000000000002,139.0,146.0,126.0,-12.0,6.0,-1.6666666666666667,-1.4285714285714286,90.0,98.0,97.0,120.0,131.0,125.0,-0.02,0.05343511450381679,0.064,-0.03,-1.6363636363636365,5.666666666666667,0.25,0.25190839694656486,0.224,-1.5,0.5,0.19,86.6,-43.3,0.72,0.61,0.63,27.0,27.76,1.6,21.116,22.777,0.8670886075949367,-0.12408759124087591
Garnet International Limited (BSE:512493),BSE:512493,Apparel,Consumer Discretionary,43.84,59.33,15.719999999999999,43.56,53.39,21.67,0.0,0.0,-4.59,0.33,1.18,0.01,0.81,0.94,0.0,45.35%,14.66%,0.50%,0.00%,0.00%,0.00%,19.64,19.64,19.64,9.51,12.36,7.73,11.07,21.6,4.93,12.76,11.19,1.67,10.15,11.88,0.01,2.35,8.74,0.8,6.33,6.5,13.89,34.15,37.67,19.27,-3.65,-0.62,6.69,0.17,-8.48,10.06,3.51,9.36,-16.67,268.0,136.0,77.2,49.3,Business Overview: [1] Company is an investment company registered as a Non-Banking Financial Corporation under the Reserve Bank Of India. Company's textile business consists of sales of garments and dyeing through its subsidiary Sukartik Clothing Private Limited.,Micro,-5.940000000000003,7.119999999999997,0.6100000000000012,-0.37786259541984757,0.120006741951795,0.013914233576642362,-0.08131387329713673,1.9705882352941178,17.048346055979646,6.072666666666667,33.96,52.910000000000004,42.83,-9.430000000000007,11.650000000000006,-0.10606060606060494,0.4452247191011245,27.37,32.0,29.15,32.3,53.6,40.22,-0.18,0.13283582089552234,0.015166583789159653,-0.15,2.0474178403755863,1.1576980568011952,0.15263157894736842,0.40298507462686567,0.2752362008950771,-594.0000000000003,0.52,0.15,266.8573333333333,-44.93,8.26,17.05,16.98,-40.0,27.76,1.6,21.116,22.130084210526316,0.462761259935237,-0.6399491094147584
Goldiam International Limited (BSE:526729),BSE:526729,Apparel,Consumer Discretionary,713.0,554.0,617.0,558.0,429.0,488.0,25.0,21.0,14.0,1.0,0.0,0.0,5,7,6.0,29%,27%,26%,12%,26%,14%,22.0,22.0,21.0,498.0,564.0,609.0,4.0,3.0,5.0,108.0,114.0,98.0,42.0,45.0,45.0,0.0,0.0,0.0,140.0,138.0,168.0,450.0,519.0,519.0,-10.0,65.0,107.0,95.0,-2.0,-28.0,-90.0,-31.0,-54.0,4577.0,429.0,48.5,62.38,"Product Portfolio Co is a supplier of Natural diamond jewellery and Lab grown diamond (LGD) jewellery to global retailers, departmental stores and wholesalers. Its products include Engagement Rings, Wedding Bands, Anniversary Rings, Bridal Sets, Earrings and Pendants. [1] [2] Goldiam has been transitioning from a pure natural diamond in-store jewelry company to a major supplier of Lab Grown Diamond Jewellery, with an omnichannel sales strategy. [3]",Small,129.0,125.0,156.0,0.20907617504051865,0.22563176895306858,0.2187938288920056,0.21783392429519763,10.668997668997669,7.418152350081037,99.2,687.0,657.0,590.0,46.0,61.0,0.13953488372093023,0.472,630.0,586.0,520.0,635.0,589.0,524.0,0.2,0.21222410865874364,0.29770992366412213,0.14,1.3695652173913044,-2.4461538461538463,0.007874015748031496,0.0050933786078098476,0.007633587786259542,inf,0.01,0.01,4482.8,33.21,7.06,7.42,7.27,-7.0,9.21,1.4,17.664,17.597433070866145,0.842896174863388,0.04538087520259319
Himatsingka Seide Limited (NSEI:HIMATSEIDE),NSEI:HIMATSEIDE,Apparel,Consumer Discretionary,3202.0,2753.0,2856.0,2652.0,2407.0,2240.0,18.0,75.0,15.0,181.0,257.0,296.0,158,164,158.0,33%,-15%,31%,4%,0%,2%,49.0,49.0,49.0,1420.0,1400.0,1510.0,2922.0,2806.0,2898.0,1236.0,1262.0,1321.0,3176.0,3084.0,2947.0,44.0,30.0,32.0,13.0,10.0,2.0,2394.0,2394.0,2796.0,68.0,354.0,322.0,-141.0,-10.0,-118.0,121.0,-401.0,-228.0,1940.0,154.0,20.0,37.24,"Business [1] Himatsingka is a vertically integrated global textile major that designs, develops, manufactures and distributes textile products. With 4 manufacturing facilities, its installed capacities for Bedding Products, Bath Products and Cotton Yarn Products are amongst the largest in the world.",Small,912.0,603.0,731.0,0.31932773109243695,0.21903378132945878,0.2282948157401624,0.2555521093873527,12.597402597402597,0.6792717086834734,505.6,2830.0,2434.0,2451.0,337.0,-43.0,0.24013157894736842,-0.087893864013267,1559.0,1449.0,1469.0,4457.0,4255.0,4391.0,0.2,0.1417156286721504,0.16647688453655204,0.34,0.5099009900990099,3.301470588235294,0.6502131478573031,0.6594594594594595,0.6654520610339331,3.081081081081081,2.83,0.5,4332.4,4.05,0.97,0.68,1.52,-6.0,10.59,1.4,17.664,13.064392192057438,0.4943742426865155,0.04131652661064426
K G Denim Limited (BSE:500239),BSE:500239,Apparel,Consumer Discretionary,616.0,535.0,269.0,583.0,533.0,264.0,6.0,5.0,6.0,25.0,23.0,26.0,16,16,15.0,12%,-25%,-28%,0%,0%,0%,26.0,26.0,26.0,48.0,21.0,-3.0,225.0,200.0,218.0,182.0,158.0,164.0,165.0,152.0,138.0,0.0,0.0,0.0,3.0,3.0,3.0,312.0,249.0,264.0,21.0,50.0,8.0,-3.0,-3.0,-1.0,-22.0,-48.0,-7.0,60.4,23.6,,58.73,"Business Overview: [1] [2] [3] KGDL is the flagship company of the KG Group is an integrated textile apparel and branded apparel player in India. It manufactures Denim Fabric, Apparel Fabric, Readymade Garments, and Home Textile products. Presence across the entire value chain Co. has a direct presence in weaving, dyeing, and garmenting segments and does branded retailing and apparel business through its wholly owned subsidiary, Trigger Apparel Ltd. own retail outlets under its Trigger brand and distributors spread across the country.",Micro,31.0,25.0,58.0,0.11524163568773234,0.04672897196261682,0.09415584415584416,0.08537548393539778,2.559322033898305,0.2245353159851301,55.0,267.0,252.0,315.0,9.0,-39.0,0.25806451612903225,-1.68,23.0,47.0,74.0,241.0,247.0,299.0,0.13,0.10121457489878542,0.1939799331103679,0.49,44.333333333333336,1.5576923076923077,0.9045643153526971,0.8097165991902834,0.7525083612040134,1.1923076923076923,11.61,0.54,223.39999999999998,4.86,0.93,0.22,0.83,-34.0,18.86,1.6,21.116,19.075302904564314,0.6641975308641975,0.0037174721189591076
Morarjee Textiles Limited (BSE:532621),BSE:532621,Apparel,Consumer Discretionary,195.0,273.0,176.0,191.0,266.0,259.0,1.0,1.0,-31.0,55.0,72.0,80.0,23,23,22.0,-17%,0%,0%,0%,0%,0%,25.0,25.0,25.0,-30.0,-119.0,-304.0,517.0,525.0,515.0,145.0,195.0,267.0,432.0,410.0,388.0,0.0,0.0,0.0,1.0,0.0,0.0,224.0,217.0,116.0,-98.0,18.0,8.0,0.0,0.0,0.0,103.0,-6.0,-22.0,30.9,8.5,,59.71,"Business Overview: [1] Company offers premium and high-value niche product segments with 2 divisions viz. Premium Yarn dyed shirting division and Fashion fabric division (for voile, satin, poplin, and other high-end products). It provides spinning, yarn-dyeing, weaving, printing, processing, inspection, and packing facilities with technical collaboration with a Swiss company for finishing, and a Japanese company for printing.",Nano,-3.0,79.0,59.0,-0.017045454545454544,0.2893772893772894,0.30256410256410254,0.19163197913197916,3.635294117647059,0.17556818181818182,37.13333333333333,116.0,217.0,225.0,-173.0,-58.0,57.666666666666664,-0.7341772151898734,-279.0,-94.0,-5.0,236.0,431.0,512.0,-0.01,0.18329466357308585,0.115234375,0.06,0.49743589743589745,-0.9629629629629629,2.1822033898305087,1.2180974477958237,1.009765625,-0.0375,-4.64,1.02,508.76666666666665,26.78,2.16,0.18,2.89,-5.0,27.76,1.8,22.567999999999998,33.89800000000001,0.3492063492063492,-0.0
Prag Bosimi Synthetics Limited (BSE:500192),BSE:500192,Apparel,Consumer Discretionary,-8.0,1.0,3.0,7.0,3.0,4.0,-12.0,0.0,3.0,6.0,6.0,6.0,5,4,4.0,0%,4%,0%,0%,0%,0%,77.0,77.0,77.0,-61.0,-74.0,-85.0,172.0,175.0,175.0,51.0,56.0,61.0,177.0,172.0,168.0,28.0,31.0,31.0,0.0,0.0,0.0,34.0,32.0,28.0,-3.0,0.0,1.0,-4.0,-3.0,-1.0,7.0,2.0,-1.0,19.5,2.62,,48.18,"Business Overview: [1] PBSL is a Joint Sector Company and only industrial venture of public â private initiative in North East India promoted by the Govt of Assam through Assam Industrial Development Corporation Limited (AIDC). Company's main product Polyester Filament Yarn (Texturised, Dyed, Dope Dyed) Polyester Partially Oriented Yarn (POY) is manufactured from petrochemical feed stock which can be either PTA (Purified Terephthalic Acid) or DMT (Di-Methyl Terepthalate). PBSL's plant has been designed to use both PTA and DMT as Raw Material (dual feed capacity). Apart from this, PBSL has its own packaging unit, comprising of Corrugated Carton manufacturing plant, Paper Tube manufacturing plant and all Plastic Packaging accessories manufacturing plant",Nano,5.0,4.0,-9.0,1.6666666666666667,4.0,1.125,2.263888888888889,7.442748091603053,6.5,6.266666666666667,59.0,63.0,62.0,-9.0,-4.0,-2.0,-1.75,-8.0,3.0,16.0,167.0,178.0,188.0,0.03,0.02247191011235955,-0.047872340425531915,-0.09,-0.18181818181818182,-0.9,1.0479041916167664,0.9831460674157303,0.9148936170212766,0.8333333333333334,7.29,0.77,188.23333333333332,20.91,1.13,6.5,62.74,,18.86,1.8,22.567999999999998,18.68237125748503,0.013215859030837005,0.3333333333333333
Rajesh Exports Limited (NSEI:RAJESHEXPO),NSEI:RAJESHEXPO,Apparel,Consumer Discretionary,243168.0,339714.0,280918.0,241949.0,338054.0,280348.0,40.0,24.0,242.0,90.0,81.0,139.0,91,101,64.0,3%,3%,9%,3%,0%,0%,30.0,30.0,30.0,12416.0,14694.0,15217.0,815.0,723.0,655.0,10655.0,7428.0,6170.0,1449.0,2038.0,2071.0,6.0,38.0,9.0,1113.0,1241.0,1292.0,21348.0,19557.0,18700.0,-4.0,457.0,316.0,86.0,10.0,69.0,-326.0,-186.0,-208.0,5532.0,187.0,144.0,54.55,"Business Overview The company is a gold refiner, manufacturer,, and exporter of gold products. It is the only company in the world with a presence across the entire gold value chain from refining to retailing, **processing 35% of gold produced worldwidedia.com/xml-data/corpfiling/AttachHis/4ede53b6-cf59-4f98-b184-bc3807d26740.pdf#page=77 #} [1]",Mid,709.0,1741.0,1309.0,0.002523868175054642,0.005124899179898385,0.005383109619686801,0.00434395899154661,29.58288770053476,0.019692579329199267,3973.6666666666665,20001.0,20836.0,22467.0,423.0,1596.0,0.693935119887165,0.9224583572659392,15247.0,14724.0,12446.0,15902.0,15447.0,13261.0,0.04,0.112707969184955,0.09871050448684111,0.03,-129.22197802197803,44.165599268069535,0.041189787448119734,0.046805204894154205,0.06145841188447327,5.100719424460432,0.07,0.03,2213.3333333333335,2.86,0.14,0.02,0.01,7.0,9.709999999999999,1.2,16.212,15.944184002012324,12.727346864806089,-0.00024562327796723597
Renaissance Global Limited (BSE:532923),BSE:532923,Apparel,Consumer Discretionary,2220.0,2241.0,2117.0,2014.0,2063.0,1943.0,30.0,4.0,10.0,35.0,51.0,59.0,35,32,30.0,22%,7%,14%,15%,0%,0%,19.0,19.0,19.0,905.0,1007.0,1129.0,706.0,611.0,655.0,372.0,283.0,222.0,218.0,258.0,258.0,9.0,2.0,1.0,74.0,99.0,119.0,1700.0,1562.0,1647.0,86.0,229.0,-41.0,-115.0,-66.0,-23.0,30.0,-217.0,-17.0,1538.0,160.0,20.7,58.83,"Business Overview: [1] RGL designs, manufactures, and supplies branded jewellery in USA, Canada, UK & key Asian markets. Company operates through B2B and D2C models. It has launched online stores through 7 D2C websites to market & supply licensed brands and owned brands",Small,233.0,229.0,241.0,0.11006140765233821,0.10218652387327086,0.10855855855855856,0.10693549669472253,9.6125,0.7264997638167218,327.26666666666665,1767.0,1663.0,1783.0,165.0,-31.0,0.6094420600858369,-0.42358078602620086,1148.0,1026.0,924.0,1803.0,1637.0,1630.0,0.13,0.13989004276114844,0.14785276073619633,0.12,-0.7469879518072289,3.0,0.3632834165280089,0.373243738546121,0.4331288343558282,3.949152542372881,0.87,0.32,1865.7333333333333,7.09,1.03,0.73,0.88,-2.0,10.31,1.4,17.664,14.992413754853024,1.0454320987654322,0.01086443079829948
