Name,Ticker,Sub-Industry,Industry,sales_2022,sales_2023,sales_2024,expenses_2022,expenses_2023,expenses_2024,other_income_2022,other_income_2023,other_income_2024,interest_2022,interest_2023,interest_2024,depreciation_2022,depreciation_2023,depreciation_2024,tax%_2022,tax%_2023,tax%_2024,div_payout%_2022,div_payout%_2023,div_payout%_2024,equity_capital_2022,equity_capital_2023,equity_capital_2024,reserves_2022,reserves_2023,reserves_2024,borrowings_2022,borrowings_2023,borrowings_2024,CL_2022,CL_2023,CL_2024,fixed_assets_2022,fixed_assets_2023,fixed_assets_2024,cwip_2022,cwip_2023,cwip_2024,investments_2022,investments_2023,investments_2024,other_assets_2022,other_assets_2023,other_assets_2024,cfo_2022,cfo_2023,cfo_2024,cfi_2022,cfi_2023,cfi_2024,cff_2022,cff_2023,cff_2024,MCap,Price,P/E,PromoterHold,About,MCap_category,EBIT_2024,EBIT_2023,EBIT_2022,operating_margin_24,operating_margin_23,operating_margin_22,avg_operating_margin,shares_outstanding,P/R,cash,CA_2024,CA_2023,CA_2022,Change_WC_24-23,Change_WC_23-22,Reinv_rate_24,Reinv_rate_23,Equity_2024,Equity_2023,Equity_2022,invested_capital_2024,invested_capital_2023,invested_capital_2022,ROC_2024,ROC_2023,ROC_2022,ROE,sales_to_capital_24-23,sales_to_capital_23-22,debt%_2024,debt%_2023,debt%_2022,avg_interest_coverage_ratio,DE,debt_ratio,EV,EV2EBITDA,EV2invested_capital,price2sales,EV2sales,sales_CAGR,Kd,Beta,Ke,WACC,asset_turnover,capex/revenue
Media Matrix Worldwide Limited (BSE:512267),BSE:512267,Entertainment,Communication Services,579.0,945.0,1412.0,576.0,933.0,1398.0,7.0,2.0,4.0,4.0,7.0,9.0,2,2,1.0,46%,49%,23%,0%,0%,0%,113.0,113.0,113.0,108.0,16.0,153.0,74.0,100.0,115.0,43.0,65.0,108.0,2.0,2.0,4.0,0.0,0.0,0.0,181.0,88.0,223.0,155.0,204.0,262.0,-170.0,-59.0,31.0,106.0,38.0,-56.0,54.0,24.0,17.0,1596.0,14.1,269.0,59.33,Products & Services Its subsidiary nexG Devices Private Limited is engaged in the trading of mobile handsets which distributes white-labeled products from global OEMs with services from telecom operators and offers a wide range of customized solutions to customers. [1],Small,23.0,19.0,7.0,0.016288951841359773,0.020105820105820106,0.012089810017271158,0.01616152732148368,113.19148936170212,1.1303116147308783,41.400000000000006,485.0,292.0,336.0,150.0,-66.0,4.086956521739131,-1.4736842105263157,266.0,129.0,221.0,381.0,229.0,295.0,0.06,0.08296943231441048,0.023728813559322035,0.06,3.0723684210526314,-5.545454545454546,0.30183727034120733,0.4366812227074236,0.25084745762711863,2.5555555555555554,0.82,0.24,1669.6,69.57,4.38,1.13,1.18,56.0,11.37,1.4,17.664,15.76423622047244,2.887525562372188,0.039660056657223795
Pritish Nandy Communications Ltd (NSEI:PNC),NSEI:PNC,Entertainment,Communication Services,44.71,18.28,57.72,44.78,22.28,55.55,0.27,0.55,0.64,0.23,0.12,0.1,0.26,0.33,0.32,13.79%,0.26%,-1.26%,0.00%,0.00%,0.00%,14.47,14.47,14.47,61.43,57.69,60.06,1.36,1.78,1.13,18.98,18.36,23.17,2.32,2.02,1.78,0.0,0.0,0.0,0.0,0.0,0.0,93.92,90.28,97.05,3.4,-2.12,2.09,-2.16,-0.24,2.32,-0.91,0.3,-0.75,57.8,39.9,39.8,54.84,"Streaming The Companyâs filmed content library is now widely streaming across many OTT platforms, including Netflix, Amazon, Disney+ Hotstar, Jio, Sony Liv, Eros, and many other feature films are also available on the satellite platform of the Star TV Network. [1]",Micro,2.270000000000002,-3.88,0.15999999999999973,0.03932778932778936,-0.212253829321663,0.0035786177588906223,-0.056449140744994346,1.4486215538847118,1.0013860013860014,18.75,97.05,90.28,93.92,1.9599999999999937,-3.019999999999996,1.885462555066075,0.8402061855670093,74.53,72.16,75.9,75.66,73.94,77.26,0.03,-0.052474979713281036,0.002070929329536626,0.02,22.930232558139547,7.960843373493958,0.01493523658472112,0.024073573167433054,0.01760289930106135,22.700000000000017,0.03,0.01,40.18,15.51,0.53,1.0,0.7,14.0,9.21,1.6,21.116,20.938181073222314,0.5840331883031468,-0.040194040194040194
D. B. Corp Limited (NSEI:DBCORP),NSEI:DBCORP,Publishing & Newspapers,Communication Services,1769.0,2129.0,2402.0,1463.0,1806.0,1779.0,17.0,38.0,81.0,18.0,21.0,24.0,110,112,114.0,27%,26%,25%,62%,63%,21%,177.0,178.0,178.0,1705.0,1770.0,2043.0,199.0,213.0,253.0,456.0,418.0,518.0,1154.0,1073.0,1059.0,0.0,1.0,2.0,14.0,66.0,67.0,1369.0,1439.0,1864.0,371.0,243.0,579.0,-224.0,-143.0,-380.0,-155.0,-132.0,-194.0,4592.0,258.0,10.4,72.34,Business Segments,Small,647.0,344.0,324.0,0.26935886761032474,0.16157820573038986,0.18315432447710572,0.20469713260594014,17.7984496124031,1.9117402164862614,311.4666666666667,1933.0,1506.0,1383.0,327.0,161.0,-0.08191653786707882,0.05232558139534884,2221.0,1948.0,1882.0,2474.0,2161.0,2081.0,0.26,0.15918556223970384,0.15569437770302738,0.17,0.8722044728434505,4.5,0.10226354082457559,0.09856547894493291,0.0956271023546372,26.958333333333332,0.17,0.08,4533.533333333333,5.96,1.83,1.91,1.89,17.0,9.21,1.4,17.664,16.799464025869042,0.8028074866310161,0.1582014987510408
HT Media Limited (NSEI:HTMEDIA),NSEI:HTMEDIA,Publishing & Newspapers,Communication Services,1500.0,1711.0,1695.0,1473.0,1848.0,1766.0,176.0,151.0,128.0,55.0,76.0,78.0,135,132,119.0,-52%,30%,-35%,0%,0%,0%,46.0,46.0,46.0,2037.0,1753.0,1668.0,876.0,869.0,890.0,1416.0,1469.0,1498.0,1209.0,1138.0,956.0,20.0,37.0,18.0,2053.0,1836.0,1776.0,1094.0,1126.0,1351.0,14.0,-47.0,-53.0,5.0,249.0,142.0,-32.0,-207.0,-57.0,455.0,19.6,,69.51,"Business Overview: [1] HTML is a 69.5% subsidiary of Hindustan Times Limited, a KK Birla Group Company. Company, along with its subsidiaries and a Joint Venture including Hindustan Media Ventures Limited, are collectively referred to as the HT Group. It is in the business of print media.",Micro,7.0,-61.0,82.0,0.004129793510324484,-0.03565166569257744,0.05466666666666667,0.007714931494804571,23.21428571428571,0.26843657817109146,238.06666666666666,3145.0,2999.0,3167.0,117.0,-221.0,37.0,-0.45901639344262296,1714.0,1799.0,2083.0,2604.0,2668.0,2959.0,0.0,-0.022863568215892055,0.027712064886786077,-0.05,0.25,-0.7250859106529209,0.34178187403993854,0.325712143928036,0.2960459614734708,0.08974358974358974,0.76,0.22,1106.9333333333334,8.79,0.43,0.27,0.65,6.0,27.76,1.6,21.116,23.386798771121352,0.4133138258961229,-0.08377581120943953
Bharti Airtel Limited (BSE:532454),BSE:532454,Telecom (Wireless),Communication Services,116547.0,139145.0,149982.0,59013.0,67871.0,71691.0,4656.0,1019.0,-3428.0,16616.0,19300.0,22648.0,"33,091","36,432",39538.0,33%,26%,32%,39%,27%,62%,2795.0,2837.0,2877.0,63759.0,74726.0,79142.0,169678.0,226020.0,215592.0,124975.0,140974.0,144408.0,244083.0,277394.0,303303.0,5955.0,49425.0,16904.0,29349.0,32954.0,31602.0,81820.0,84784.0,90210.0,55017.0,65325.0,78898.0,-41478.0,-39232.0,-51089.0,-15203.0,-24470.0,-27778.0,968968.0,1619.0,68.3,53.12,"Segments & Presence [1] Mobile, Broadband, DTH and Bank. The company has operations in India, Africa, Bangladesh and Sri Lanka.",Large,100939.0,90574.0,74150.0,0.6730074275579736,0.650932480505947,0.6362240126300978,0.6533879735646728,598.4978381717109,6.460561934098758,17120.933333333334,138716.0,167163.0,117124.0,-31881.0,34040.0,-0.8219815928432024,-0.05732329366043235,82019.0,77563.0,66554.0,297611.0,303583.0,236232.0,0.34,0.2983500393632055,0.31388634901283485,0.52,-1.81463496316142,0.33552582738192455,0.7244087080114646,0.7445080916915637,0.71826848183142,4.456861533027199,4.09,0.49,1167439.0666666667,8.31,3.92,6.46,7.78,13.0,9.61,1.0,14.76,11.029295153740957,0.3393112060793767,0.34063420943846595
Indus Towers Limited (NSEI:INDUSTOWER),NSEI:INDUSTOWER,Telecom. Services,Communication Services,27717.0,28382.0,28601.0,12816.0,18713.0,14044.0,458.0,85.0,1490.0,1603.0,1670.0,1864.0,"5,325","5,324",6060.0,24%,26%,26%,47%,0%,0%,2695.0,2695.0,2695.0,19456.0,18415.0,24344.0,19726.0,19185.0,20531.0,6091.0,6278.0,8298.0,31826.0,32384.0,39300.0,179.0,355.0,422.0,1652.0,276.0,3.0,14311.0,13559.0,16143.0,9121.0,7905.0,11582.0,-2174.0,-1730.0,-7546.0,-5982.0,-7133.0,-3996.0,95576.0,355.0,9.65,50.0,"Business Overview Indus Towers is a provider of tower and related infrastructure sharing services. It is one of the largest telecom tower companies in India based on the number of towers and co-locations operated by the Company. It provides access to its towers, primarily to wireless telecommunication service providers, on a shared basis under long-term contracts. [1]",Large,16421.0,11339.0,16504.0,0.5741407643089402,0.39951377633711505,0.5954468376808457,0.5230337927756337,269.22816901408453,3.3417013391140173,2934.2000000000003,16568.0,14190.0,16142.0,358.0,-2139.0,-0.4377321722185007,-0.3412117470676426,27039.0,21110.0,22151.0,47570.0,40295.0,41877.0,0.35,0.2813996773793275,0.3941065501349189,0.27,0.030103092783505155,-0.42035398230088494,0.431595543409712,0.4761136617446333,0.4710461589894214,8.809549356223176,1.21,0.37,113172.8,5.03,2.38,3.34,3.96,2.0,9.21,1.0,14.76,12.364644734076098,0.5119388558745614,0.263836928778714
Alps Industries Limited (NSEI:ALPSINDUS),NSEI:ALPSINDUS,Apparel,Consumer Discretionary,302.0,17.0,2.0,317.0,24.0,3.0,-3.0,2.0,4.0,61.0,55.0,59.0,5,0,0.0,0%,0%,0%,0%,0%,0%,39.0,39.0,39.0,-752.0,-812.0,-869.0,715.0,769.0,828.0,44.0,11.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,42.0,3.0,1.0,-59.0,38.0,42.0,102.0,0.0,0.0,-44.0,-39.0,-42.0,10.6,2.7,,22.21,"Business Overview : [1] AIL manufactures home textile products, including bedding, window dressings, decorative pillows and accents, table linen, and kitchen linen. These products are made from vegetable-dyed fabrics, organic cotton, and recycled cotton fabrics.",Nano,58.0,48.0,46.0,29.0,2.823529411764706,0.152317880794702,10.65861576418647,3.9259259259259256,5.3,3.066666666666667,2.0,4.0,43.0,3.0,-6.0,0.05172413793103448,-0.125,-830.0,-773.0,-713.0,-2.0,-4.0,2.0,-29.0,-12.0,23.0,-0.05,-7.5,47.5,-414.0,-192.25,357.5,0.9830508474576272,-1.5,207.0,835.5333333333333,14.41,-417.77,5.3,417.77,-92.0,18.86,1.8,22.567999999999998,1557.6799999999994,0.5,-0.0
Arvind Limited (BSE:500101),BSE:500101,Apparel,Consumer Discretionary,8010.0,8382.0,7738.0,7180.0,7554.0,6858.0,13.0,100.0,42.0,197.0,192.0,193.0,254,253,266.0,38%,15%,24%,0%,37%,37%,261.0,262.0,262.0,2690.0,3084.0,3281.0,1865.0,1517.0,1448.0,2881.0,2035.0,2254.0,3481.0,3427.0,3421.0,46.0,80.0,117.0,66.0,211.0,167.0,4104.0,3180.0,3539.0,595.0,666.0,696.0,-121.0,-135.0,-277.0,-439.0,-534.0,-419.0,8795.0,336.0,30.4,39.59,"Leading Denim Manufacturer [1] Arvind is a leading manufacturer of denim and woven fabrics, with capacities of 100 million meters per annum (MMPA) and 150 MMPA, respectively, as of March 31, 2023. The company also produces cotton shirting, knits, Khakis, and technical textiles.",Mid,1073.0,1020.0,1027.0,0.13866632204704057,0.12168933428775948,0.1282147315855181,0.12952346264010606,26.175595238095237,1.1365986042905143,721.5333333333333,3823.0,3471.0,4216.0,133.0,101.0,-0.1342031686859273,-0.03333333333333333,3543.0,3346.0,2951.0,4991.0,4863.0,4816.0,0.21,0.20974706971005552,0.21324750830564784,0.16,-5.03125,7.914893617021277,0.2901222199959928,0.3119473575981904,0.38725083056478404,5.559585492227979,0.64,0.2,9521.466666666667,7.11,1.91,1.14,1.23,-2.0,9.709999999999999,1.2,16.212,14.325625325586056,1.0681943677526229,0.03579736365986043
Asian Star Company Limited (BSE:531847),BSE:531847,Apparel,Consumer Discretionary,4423.0,4478.0,3523.0,4289.0,4327.0,3403.0,2.0,-11.0,29.0,9.0,23.0,40.0,14,12,12.0,17%,21%,20%,3%,3%,3%,16.0,16.0,16.0,1297.0,1418.0,1493.0,691.0,628.0,741.0,428.0,446.0,462.0,228.0,218.0,223.0,0.0,1.0,0.0,83.0,64.0,80.0,2122.0,2225.0,2410.0,-176.0,94.0,-66.0,16.0,6.0,-4.0,132.0,-87.0,67.0,1236.0,772.0,16.9,74.66,"Business Overview: [1] [2] [3] a) ASCL procures rough diamonds at group level and processes it into cut and polished diamonds in their manufacturing facility in Surat, Gujarat. The polished diamonds are then sold across the globe b) Company is focused on Cutting and Polishing of Diamonds (CPDs) small size diamonds (less than 1 carat) which are used in studded jewelry. c) Company also manufactures diamond-studded gold and platinum jewelry. d) ASCL is partially integrated across the G&J value chain from procurement of rough diamonds, diamond cutting & polishing to jewelry manufacturing and distribution to retailers all over the world e) Company is also engaged in ownership, operation and maintenance of wind turbines for generation of electricity through wind power in India.",Small,160.0,174.0,143.0,0.04541583877377235,0.038856632425189816,0.03233099706081845,0.03886782275326021,1.6010362694300517,0.35083735452739145,450.4666666666667,2490.0,2290.0,2205.0,184.0,67.0,1.125,0.41954022988505746,1509.0,1434.0,1313.0,2250.0,2062.0,2004.0,0.07,0.08438409311348205,0.07135728542914171,0.07,-5.079787234042553,0.9482758620689655,0.3293333333333333,0.30455868089233756,0.344810379241517,4.0,0.71,0.27,1526.5333333333333,8.88,0.68,0.35,0.43,-11.0,9.959999999999999,1.4,17.664,15.126816000000002,1.298562476962772,0.0011353959693443088
Bang Overseas Limited (BSE:532946),BSE:532946,Apparel,Consumer Discretionary,83.0,117.0,134.0,78.0,113.0,142.0,2.0,2.0,3.0,1.0,1.0,2.0,2,1,1.0,2%,67%,-1%,0%,0%,0%,14.0,14.0,14.0,83.0,84.0,76.0,28.0,33.0,30.0,20.0,34.0,39.0,18.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,146.0,139.0,-14.0,11.0,-13.0,10.0,-16.0,17.0,4.0,4.0,-4.0,84.0,62.0,,52.7,"Brands They have 3 brands in their portfolio: Thomas Scott - Formal shirts, Semi-formal, and Business casual shirts [1] Italian Gold - Sourcing facility of Bang overseas Ltd. It has a tie up with Roberto Ferrari to solely market its premium fabric in India. This gives it the made-in-Italy label [2] Hammersmith - Shirts that are branded into 4 categories: Dress Shirts Luxury, Dress Shirts Exotica, Dress Shirts Classic, and Smart Shirts [3]",Micro,-6.0,5.0,6.0,-0.04477611940298507,0.042735042735042736,0.07228915662650602,0.023416026652854565,1.3548387096774193,0.6268656716417911,27.400000000000002,139.0,146.0,126.0,-12.0,6.0,-0.8333333333333334,-2.0,90.0,98.0,97.0,120.0,131.0,125.0,-0.05,0.03816793893129771,0.048,-0.05,-1.5454545454545454,5.666666666666667,0.25,0.25190839694656486,0.224,-3.0,0.5,0.19,86.6,-17.32,0.72,0.63,0.65,27.0,27.76,1.6,21.116,22.777,0.8481012658227848,-0.12686567164179105
Garnet International Limited (BSE:512493),BSE:512493,Apparel,Consumer Discretionary,43.84,59.33,20.31,43.56,53.39,21.67,0.0,0.0,-4.59,0.33,1.18,0.01,0.81,0.94,0.0,45.35%,14.66%,0.50%,0.00%,0.00%,0.00%,19.64,19.64,19.64,9.51,12.36,7.73,11.07,21.6,4.93,12.76,11.19,1.67,10.15,11.88,0.01,2.35,8.74,0.8,6.33,6.5,13.89,34.15,37.67,19.27,-3.65,-0.62,6.69,0.17,-8.48,10.06,3.51,9.36,-16.67,268.0,136.0,77.2,49.3,Business Overview: [1] Company is an investment company registered as a Non-Banking Financial Corporation under the Reserve Bank Of India. Company's textile business consists of sales of garments and dyeing through its subsidiary Sukartik Clothing Private Limited.,Micro,-1.350000000000003,7.119999999999997,0.6100000000000012,-0.06646971935007401,0.120006741951795,0.013914233576642362,0.02248375205945445,1.9705882352941178,13.195470211718366,6.072666666666667,33.96,52.910000000000004,42.83,-9.430000000000007,11.650000000000006,-0.46666666666666096,0.4452247191011245,27.37,32.0,29.15,32.3,53.6,40.22,-0.04,0.13283582089552234,0.015166583789159653,-0.03,1.8319248826291075,1.1576980568011952,0.15263157894736842,0.40298507462686567,0.2752362008950771,-135.00000000000028,0.52,0.15,266.8573333333333,-197.67,8.26,13.2,13.14,-32.0,27.76,1.6,21.116,22.130084210526316,0.5978804827789226,-0.4953225012309208
Goldiam International Limited (BSE:526729),BSE:526729,Apparel,Consumer Discretionary,688.0,533.0,603.0,558.0,429.0,488.0,25.0,21.0,14.0,1.0,0.0,0.0,5,7,6.0,29%,27%,26%,12%,26%,14%,22.0,22.0,21.0,498.0,564.0,609.0,4.0,3.0,5.0,108.0,114.0,98.0,42.0,45.0,45.0,0.0,0.0,0.0,140.0,138.0,168.0,450.0,519.0,519.0,-10.0,65.0,107.0,95.0,-2.0,-28.0,-90.0,-31.0,-54.0,4577.0,429.0,48.5,62.38,"Product Portfolio Co is a supplier of Natural diamond jewellery and Lab grown diamond (LGD) jewellery to global retailers, departmental stores and wholesalers. Its products include Engagement Rings, Wedding Bands, Anniversary Rings, Bridal Sets, Earrings and Pendants. [1] [2] Goldiam has been transitioning from a pure natural diamond in-store jewelry company to a major supplier of Lab Grown Diamond Jewellery, with an omnichannel sales strategy. [3]",Small,115.0,104.0,131.0,0.19071310116086235,0.1951219512195122,0.19040697674418605,0.19208067637485352,10.668997668997669,7.590381426202322,99.2,687.0,657.0,590.0,46.0,61.0,0.1565217391304348,0.5673076923076923,630.0,586.0,520.0,635.0,589.0,524.0,0.18,0.1765704584040747,0.25,0.12,1.5217391304347827,-2.3846153846153846,0.007874015748031496,0.0050933786078098476,0.007633587786259542,inf,0.01,0.01,4482.8,37.05,7.06,7.59,7.43,-6.0,9.21,1.4,17.664,17.597433070866145,0.8237704918032787,0.04643449419568822
Himatsingka Seide Limited (NSEI:HIMATSEIDE),NSEI:HIMATSEIDE,Apparel,Consumer Discretionary,3184.0,2678.0,2841.0,2652.0,2407.0,2240.0,18.0,75.0,15.0,181.0,257.0,296.0,158,164,158.0,33%,-15%,31%,4%,0%,2%,49.0,49.0,49.0,1420.0,1400.0,1510.0,2922.0,2806.0,2898.0,1236.0,1262.0,1321.0,3176.0,3084.0,2947.0,44.0,30.0,32.0,13.0,10.0,2.0,2394.0,2394.0,2796.0,68.0,354.0,322.0,-141.0,-10.0,-118.0,121.0,-401.0,-228.0,1940.0,154.0,20.0,37.24,"Business [1] Himatsingka is a vertically integrated global textile major that designs, develops, manufactures and distributes textile products. With 4 manufacturing facilities, its installed capacities for Bedding Products, Bath Products and Cotton Yarn Products are amongst the largest in the world.",Small,897.0,528.0,713.0,0.31573389651531153,0.19716206123973115,0.2239321608040201,0.24560937285302095,12.597402597402597,0.6828581485392468,505.6,2830.0,2434.0,2451.0,337.0,-43.0,0.24414715719063546,-0.10037878787878787,1559.0,1449.0,1469.0,4457.0,4255.0,4391.0,0.2,0.12408930669800235,0.16237759052607606,0.33,0.806930693069307,3.7205882352941178,0.6502131478573031,0.6594594594594595,0.6654520610339331,3.0304054054054053,2.83,0.5,4332.4,4.11,0.97,0.68,1.52,-6.0,10.59,1.4,17.664,13.064392192057438,0.4917777393110611,0.041534670890531505
K G Denim Limited (BSE:500239),BSE:500239,Apparel,Consumer Discretionary,610.0,530.0,263.0,583.0,533.0,264.0,6.0,5.0,6.0,25.0,23.0,26.0,16,16,15.0,12%,-25%,-28%,0%,0%,0%,26.0,26.0,26.0,48.0,21.0,-3.0,225.0,200.0,218.0,182.0,158.0,164.0,165.0,152.0,138.0,0.0,0.0,0.0,3.0,3.0,3.0,312.0,249.0,264.0,21.0,50.0,8.0,-3.0,-3.0,-1.0,-22.0,-48.0,-7.0,60.4,23.6,,58.73,"Business Overview: [1] [2] [3] KGDL is the flagship company of the KG Group is an integrated textile apparel and branded apparel player in India. It manufactures Denim Fabric, Apparel Fabric, Readymade Garments, and Home Textile products. Presence across the entire value chain Co. has a direct presence in weaving, dyeing, and garmenting segments and does branded retailing and apparel business through its wholly owned subsidiary, Trigger Apparel Ltd. own retail outlets under its Trigger brand and distributors spread across the country.",Micro,25.0,20.0,52.0,0.09505703422053231,0.03773584905660377,0.08524590163934426,0.07267959497216012,2.559322033898305,0.22965779467680608,55.0,267.0,252.0,315.0,9.0,-39.0,0.32,-2.1,23.0,47.0,74.0,241.0,247.0,299.0,0.1,0.08097165991902834,0.17391304347826086,0.3,44.5,1.5384615384615385,0.9045643153526971,0.8097165991902834,0.7525083612040134,0.9615384615384616,11.61,0.54,223.39999999999998,5.58,0.93,0.23,0.85,-34.0,18.86,1.6,21.116,19.075302904564314,0.6493827160493827,0.0038022813688212928
Morarjee Textiles Limited (BSE:532621),BSE:532621,Apparel,Consumer Discretionary,194.0,272.0,207.0,191.0,266.0,259.0,1.0,1.0,-31.0,55.0,72.0,80.0,23,23,22.0,-17%,0%,0%,0%,0%,0%,25.0,25.0,25.0,-30.0,-119.0,-304.0,517.0,525.0,515.0,145.0,195.0,267.0,432.0,410.0,388.0,0.0,0.0,0.0,1.0,0.0,0.0,224.0,217.0,116.0,-98.0,18.0,8.0,0.0,0.0,0.0,103.0,-6.0,-22.0,30.9,8.5,,59.71,"Business Overview: [1] Company offers premium and high-value niche product segments with 2 divisions viz. Premium Yarn dyed shirting division and Fashion fabric division (for voile, satin, poplin, and other high-end products). It provides spinning, yarn-dyeing, weaving, printing, processing, inspection, and packing facilities with technical collaboration with a Swiss company for finishing, and a Japanese company for printing.",Nano,28.0,78.0,58.0,0.13526570048309178,0.2867647058823529,0.29896907216494845,0.24033315951013104,3.635294117647059,0.14927536231884056,37.13333333333333,116.0,217.0,225.0,-173.0,-58.0,-6.178571428571429,-0.7435897435897436,-279.0,-94.0,-5.0,236.0,431.0,512.0,0.12,0.18097447795823665,0.11328125,-0.02,0.3333333333333333,-0.9629629629629629,2.1822033898305087,1.2180974477958237,1.009765625,0.3499999999999999,-4.64,1.02,508.76666666666665,10.18,2.16,0.15,2.46,3.0,27.76,1.8,22.567999999999998,33.89800000000001,0.4107142857142857,-0.0
Prag Bosimi Synthetics Limited (BSE:500192),BSE:500192,Apparel,Consumer Discretionary,4.0,1.0,0.0,7.0,3.0,4.0,-12.0,0.0,3.0,6.0,6.0,6.0,5,4,4.0,0%,4%,0%,0%,0%,0%,77.0,77.0,77.0,-61.0,-74.0,-85.0,172.0,175.0,175.0,51.0,56.0,61.0,177.0,172.0,168.0,28.0,31.0,31.0,0.0,0.0,0.0,34.0,32.0,28.0,-3.0,0.0,1.0,-4.0,-3.0,-1.0,7.0,2.0,-1.0,19.5,2.62,,48.18,"Business Overview: [1] PBSL is a Joint Sector Company and only industrial venture of public â private initiative in North East India promoted by the Govt of Assam through Assam Industrial Development Corporation Limited (AIDC). Company's main product Polyester Filament Yarn (Texturised, Dyed, Dope Dyed) Polyester Partially Oriented Yarn (POY) is manufactured from petrochemical feed stock which can be either PTA (Purified Terephthalic Acid) or DMT (Di-Methyl Terepthalate). PBSL's plant has been designed to use both PTA and DMT as Raw Material (dual feed capacity). Apart from this, PBSL has its own packaging unit, comprising of Corrugated Carton manufacturing plant, Paper Tube manufacturing plant and all Plastic Packaging accessories manufacturing plant",Nano,2.0,4.0,3.0,inf,4.0,0.75,inf,7.442748091603053,inf,6.266666666666667,59.0,63.0,62.0,-9.0,-4.0,-5.0,-1.75,-8.0,3.0,16.0,167.0,178.0,188.0,0.01,0.02247191011235955,0.015957446808510637,0.18,0.09090909090909091,0.3,1.0479041916167664,0.9831460674157303,0.9148936170212766,0.3333333333333333,7.29,0.77,188.23333333333332,31.37,1.13,inf,inf,-100.0,27.76,1.8,22.567999999999998,28.00871856287425,0.0,inf
Rajesh Exports Limited (NSEI:RAJESHEXPO),NSEI:RAJESHEXPO,Apparel,Consumer Discretionary,243128.0,339690.0,280676.0,241949.0,338054.0,280348.0,40.0,24.0,242.0,90.0,81.0,139.0,91,101,64.0,3%,3%,9%,3%,0%,0%,30.0,30.0,30.0,12416.0,14694.0,15217.0,815.0,723.0,655.0,10655.0,7428.0,6170.0,1449.0,2038.0,2071.0,6.0,38.0,9.0,1113.0,1241.0,1292.0,21348.0,19557.0,18700.0,-4.0,457.0,316.0,86.0,10.0,69.0,-326.0,-186.0,-208.0,5532.0,187.0,144.0,54.55,"Business Overview The company is a gold refiner, manufacturer,, and exporter of gold products. It is the only company in the world with a presence across the entire gold value chain from refining to retailing, **processing 35% of gold produced worldwidedia.com/xml-data/corpfiling/AttachHis/4ede53b6-cf59-4f98-b184-bc3807d26740.pdf#page=77 #} [1]",Mid,467.0,1717.0,1269.0,0.0016638401573344354,0.005054608613736054,0.005219472870257642,0.003979307213776043,29.58288770053476,0.019709558351978795,3973.6666666666665,20001.0,20836.0,22467.0,423.0,1596.0,1.0535331905781584,0.9353523587652883,15247.0,14724.0,12446.0,15902.0,15447.0,13261.0,0.03,0.11115426943743122,0.09569414071337003,0.02,-129.7010989010989,44.17291857273559,0.041189787448119734,0.046805204894154205,0.06145841188447327,3.3597122302158273,0.07,0.03,2213.3333333333335,4.17,0.14,0.02,0.01,7.0,10.59,1.2,16.212,15.98043101496667,12.716382747372236,-0.00024583505536632987
Renaissance Global Limited (BSE:532923),BSE:532923,Apparel,Consumer Discretionary,2190.0,2237.0,2107.0,2014.0,2063.0,1943.0,30.0,4.0,10.0,35.0,51.0,59.0,35,32,30.0,22%,7%,14%,15%,0%,0%,19.0,19.0,19.0,905.0,1007.0,1129.0,706.0,611.0,655.0,372.0,283.0,222.0,218.0,258.0,258.0,9.0,2.0,1.0,74.0,99.0,119.0,1700.0,1562.0,1647.0,86.0,229.0,-41.0,-115.0,-66.0,-23.0,30.0,-217.0,-17.0,1538.0,160.0,20.7,58.83,"Business Overview: [1] RGL designs, manufactures, and supplies branded jewellery in USA, Canada, UK & key Asian markets. Company operates through B2B and D2C models. It has launched online stores through 7 D2C websites to market & supply licensed brands and owned brands",Small,223.0,225.0,211.0,0.10583768391077361,0.10058113544926241,0.09634703196347032,0.10092195044116879,9.6125,0.7299477930707167,327.26666666666665,1767.0,1663.0,1783.0,165.0,-31.0,0.6367713004484304,-0.4311111111111111,1148.0,1026.0,924.0,1803.0,1637.0,1630.0,0.12,0.13744654856444716,0.1294478527607362,0.12,-0.7831325301204819,6.714285714285714,0.3632834165280089,0.373243738546121,0.4331288343558282,3.7796610169491527,0.87,0.32,1865.7333333333333,7.37,1.03,0.73,0.89,-2.0,10.31,1.4,17.664,14.992413754853024,1.0404938271604938,0.010915994304698624
